,Estrada,Wiener,Gutman,Enthalpy reported by Gharagheizi,Cluster,State,Name
926,73.07679101,1858,5721,5518.838447,6,3,"2,2-dimethyl-4-heptanol"
927,73.07535763,1834,5625,5517.58373,6,3,"2,4-dimethyl-4-heptanol"
928,73.0746244,1894,5865,5515.561594,6,3,"2,6-dimethyl-4-heptanol"
929,73.07686969,1798,5481,5516.152086,6,3,"3,3-dimethyl-4-heptanol"
930,73.07470333,1816,5553,5513.943206,6,3,"3,5-dimethyl-4-heptanol"
931,66.27866445,1476,4917,6160.484464,6,3,"1,2-dimethyl-4-isopropylbenzene"
932,66.27866496,1458,4845,6160.484464,6,3,"1,3-dimethyl-4-isopropylbenzene"
933,80.60631813,2392,7488,6129.174938,1,3,"2,4-dimethyl-4-octanol"
934,80.6056245,2404,7536,6125.526608,1,3,"2,5-dimethyl-4-octanol"
935,80.60561459,2434,7656,6126.96219,1,3,"2,6-dimethyl-4-octanol"
936,80.60558481,2482,7848,6126.96219,1,3,"2,7-dimethyl-4-octanol"
937,80.60634782,2356,7344,6129.174938,1,3,"4,6-dimethyl-4-octanol"
938,80.60631778,2404,7536,6129.174938,1,3,"4,7-dimethyl-4-octanol"
939,66.27722124,1524,5121,6165.950748,6,3,"1,2-dimethyl-4-propylbenzene"
940,66.2772215,1506,5049,6165.950748,6,3,"1,3-dimethyl-4-propylbenzene"
941,93.37145572,3313,10477,7527.111773,1,3,"2,2-dimethyl-4-propylheptane"
942,93.36937821,3268,10297,7528.523595,1,3,"2,3-dimethyl-4-propylheptane"
943,93.37151565,3241,10189,7527.111773,1,3,"2,4-dimethyl-4-propylheptane"
944,93.3693485,3286,10369,7528.523595,1,3,"2,5-dimethyl-4-propylheptane"
945,93.36928911,3349,10621,7528.523595,1,3,"2,6-dimethyl-4-propylheptane"
946,93.37157453,3205,10045,7527.111773,1,3,"3,3-dimethyl-4-propylheptane"
947,93.3716045,3178,9937,7527.111773,1,3,"3,4-dimethyl-4-propylheptane"
948,93.36940817,3223,10117,7528.523595,1,3,"3,5-dimethyl-4-propylheptane"
949,85.83838773,2668,8326,6914.763215,1,3,"2,4-dimethyl-5-ethylheptane"
950,85.84055356,2668,8326,6913.364369,1,3,"2,5-dimethyl-5-ethylheptane"
951,61.03616268,1222,4059,5343.560921,6,2,"2,3-dimethyl-5-ethylphenol"
952,66.2786363,1458,4845,6160.484464,6,3,"1,3-dimethyl-5-isopropylbenzene"
953,66.27719309,1506,5049,6165.950748,6,3,"1,3-dimethyl-5-propylbenzene"
954,61.03616268,1222,4059,5343.560921,6,2,"3,4-dimethyl-6-ethylphenol"
955,52.92072439,825,2397,3287.948549,6,3,dimethyl-sec-butylamine
956,22.57117603,127,337,2429.303153,4,3,dimethylacetylene
957,53.28179448,906,3032,3683.562164,6,1,p-dimethylaminobenzaldehyde
958,45.45443268,546,1518,3512.731954,4,3,"2,2-dimethylbutanal"
959,45.45302718,552,1542,3511.862539,4,3,"2,3-dimethylbutanal"
960,45.45589499,540,1494,3519.33025,4,3,"3,3-dimethylbutanal"
961,48.1834664,613,1711,3843.729858,6,3,"2,2-dimethylbutane"
962,48.1813295,622,1747,3845.623708,6,3,"2,3-dimethylbutane"
963,42.94931009,481,1329,3018.173609,4,3,"2,2-dimethylbutanenitrile"
964,42.94861673,484,1341,3030.730047,4,3,"2,3-dimethylbutanenitrile"
965,42.95219615,469,1281,3022.543493,4,2,"3,3-dimethylbutanenitrile"
966,45.77400907,460,1402,3730.178681,6,3,"1,1-dimethylcyclobutane"
967,60.27933636,933,2946,4871.575168,6,3,"1,1-dimethylcyclohexane"
968,60.27719944,942,2982,4868.041857,6,3,"cis-1,2-dimethylcyclohexane"
969,60.27719944,942,2982,4868.041857,6,3,"trans-1,2-dimethylcyclohexane"
970,60.27717001,951,3018,4868.041857,6,3,"cis-1,3-dimethylcyclohexane"
971,60.27717001,951,3018,4868.041857,6,3,"trans-1,3-dimethylcyclohexane"
972,60.27716974,960,3054,4868.041857,6,3,"cis-1,4-dimethylcyclohexane"
973,60.27716974,960,3054,4868.041857,6,3,"trans-1,4-dimethylcyclohexane"
974,52.85684898,659,2036,4298.781233,6,3,"1,1-dimethylcyclopentane"
975,52.85471202,668,2072,4287.645511,6,3,"cis-1,2-dimethylcyclopentane"
976,52.85471202,668,2072,4287.645511,6,3,"trans-1,2-dimethylcyclopentane"
977,52.85468258,677,2108,4287.645511,6,3,"cis-1,3-dimethylcyclopentane"
978,52.85468258,677,2108,4287.645511,6,3,"trans-1,3-dimethylcyclopentane"
979,47.27355213,547,1722,4132.647512,6,3,"1,2-dimethylcyclopentene"
980,47.30517662,550,1734,4144.204258,6,3,"1,3-dimethylcyclopentene"
981,47.30590779,547,1722,4144.204258,6,3,"1,4-dimethylcyclopentene"
982,47.30520554,541,1698,4144.204258,6,3,"1,5-dimethylcyclopentene"
983,47.33899539,526,1638,4161.254561,6,3,"3,3-dimethylcyclopentene"
984,47.34045824,520,1614,4161.254561,6,3,"4,4-dimethylcyclopentene"
985,39.64308962,291,864,3167.251933,4,1,"1,1-dimethylcyclopropane"
986,39.64094711,300,900,3153.34121,4,3,"1,cis-2-dimethylcyclopropane"
987,93.36922993,3718,12097,7524.977986,1,3,"2,2-dimethyldecane"
988,93.36712272,3673,11917,7527.243256,1,3,"2,3-dimethyldecane"
989,93.36709354,3646,11809,7527.243256,1,3,"2,4-dimethyldecane"
990,93.36709328,3637,11773,7527.243256,1,3,"2,5-dimethyldecane"
991,93.36709328,3646,11809,7527.243256,1,3,"2,6-dimethyldecane"
992,93.36709328,3673,11917,7527.243256,1,3,"2,7-dimethyldecane"
993,93.36709301,3718,12097,7527.243256,1,3,"2,8-dimethyldecane"
994,93.36706332,3781,12349,7527.243256,1,3,"2,9-dimethyldecane"
995,93.36928933,3610,11665,7524.977986,1,3,"3,3-dimethyldecane"
996,93.36715268,3583,11557,7527.243256,1,3,"3,4-dimethyldecane"
997,93.36712324,3574,11521,7527.243256,1,3,"3,5-dimethyldecane"
998,93.36712298,3583,11557,7527.243256,1,3,"3,6-dimethyldecane"
999,93.36712297,3610,11665,7527.243256,1,3,"3,7-dimethyldecane"
1000,93.36712271,3655,11845,7527.243256,1,3,"3,8-dimethyldecane"
1001,93.36928986,3538,11377,7524.977986,1,3,"4,4-dimethyldecane"
1002,93.36715294,3529,11341,7527.243256,1,3,"4,5-dimethyldecane"
1003,93.36712351,3538,11377,7527.243256,1,3,"4,6-dimethyldecane"
1004,93.36712324,3565,11485,7527.243256,1,3,"4,7-dimethyldecane"
1005,93.36928986,3502,11233,7524.977986,1,3,"5,5-dimethyldecane"
1006,93.36715294,3511,11269,7527.243256,1,3,"5,6-dimethyldecane"
1007,98.10500511,4536,15063,5914.238873,1,3,dimethyldecylamine
1008,22.57117603,127,337,2047.680761,4,3,dimethyl disulfide
1009,108.4311509,5665,18919,8748.415339,1,3,"2,2-dimethyldodecane"
1010,108.4290437,5602,18667,8750.771722,1,3,"2,3-dimethyldodecane"
1011,108.4290145,5557,18487,8750.771722,1,3,"2,4-dimethyldodecane"
1012,113.1669261,6717,22773,6942.642805,1,3,dimethyldodecylamine
1013,20.29250182,88,216,1325.18136,4,1,dimethyl ether
1014,36.50966245,320,1034,3198.187644,4,3,"2,3-dimethylfuran"
1015,36.50963404,329,1070,3198.187644,4,3,"2,4-dimethylfuran"
1016,36.50894118,332,1082,3198.058763,4,3,"2,5-dimethylfuran"
1017,36.51035531,317,1022,3198.156887,4,3,"3,4-dimethylfuran"
1018,146.083817,13012,45262,11806.74922,7,3,"2,4-dimethylheptadecane"
1019,70.77634843,1720,5284,5684.897983,6,3,"2,2-dimethylheptane"
1020,70.77424122,1702,5212,5686.812132,6,3,"2,3-dimethylheptane"
1021,70.77421205,1702,5212,5686.812132,6,3,"2,4-dimethylheptane"
1022,70.77421152,1720,5284,5686.812132,6,3,"2,5-dimethylheptane"
1023,70.77418182,1756,5428,5686.812132,6,3,"2,6-dimethylheptane"
1024,70.77427118,1666,5068,5686.812132,6,3,"3,4-dimethylheptane"
1025,70.77424148,1684,5140,5686.812132,6,3,"3,5-dimethylheptane"
1026,70.77640836,1648,4996,5684.897983,6,3,"4,4-dimethylheptane"
1027,75.51212362,2232,7098,4518.323469,6,3,dimethylheptylamine
1028,138.5549929,11359,39331,11193.09544,7,3,"2,2-dimethylhexadecane"
1029,138.5528857,11260,38935,11194.97928,7,3,"2,3-dimethylhexadecane"
1030,138.5528565,11179,38611,11194.97928,7,3,"2,4-dimethylhexadecane"
1031,143.2907681,12951,45249,9160.831953,7,3,dimethylhexadecylamine
1032,63.24538793,1264,3781,5070.630936,6,3,"2,2-dimethylhexane"
1033,63.24328072,1255,3745,5072.459073,6,3,"2,3-dimethylhexane"
1034,63.24325128,1264,3781,5072.459073,6,3,"2,4-dimethylhexane"
1035,63.24322132,1291,3889,5072.459073,6,3,"2,5-dimethylhexane"
1036,63.24544733,1228,3637,5070.630936,6,3,"3,3-dimethylhexane"
1037,63.24331041,1237,3673,5072.459073,6,2,"3,4-dimethylhexane"
1038,41.69084127,647,1993,2646.940131,4,3,dimethyl maleate
1039,59.82335353,1066,3891,6201.198616,6,3,"1,2-dimethylnaphthalene"
1040,59.82332513,1075,3927,6201.198616,6,3,"1,3-dimethylnaphthalene"
1041,59.82334415,1066,3879,6201.198616,6,3,"1,4-dimethylnaphthalene"
1042,59.82334415,1066,3879,6201.198616,6,2,"1,5-dimethylnaphthalene"
1043,59.82332487,1093,3999,6201.198616,6,3,"1,6-dimethylnaphthalene"
1044,59.82332487,1084,3963,6201.198616,6,3,"1,7-dimethylnaphthalene"
1045,59.8233444,1057,3843,6201.198616,6,2,"1,8-dimethylnaphthalene"
1046,59.82333425,1084,3975,6201.198616,6,2,"2,3-dimethylnaphthalene"
1047,59.82330559,1120,4119,6201.198616,6,2,"2,6-dimethylnaphthalene"
1048,59.82330559,1111,4083,6201.198616,6,2,"2,7-dimethylnaphthalene"
1049,85.83616222,2902,9262,6914.451669,1,3,"2,3-dimethylnonane"
1050,85.83613305,2884,9190,6914.451669,1,3,"2,4-dimethylnonane"
1051,85.83613278,2884,9190,6914.451669,1,3,"2,5-dimethylnonane"
1052,85.83613278,2902,9262,6914.451669,1,3,"2,6-dimethylnonane"
1053,85.83613251,2938,9406,6914.451669,1,3,"2,7-dimethylnonane"
1054,85.83610282,2992,9622,6914.451669,1,3,"2,8-dimethylnonane"
1055,85.83832883,2848,9046,6912.292784,1,3,"3,3-dimethylnonane"
1056,85.83619218,2830,8974,6914.451669,1,3,"3,4-dimethylnonane"
1057,85.83616274,2830,8974,6914.451669,1,3,"3,5-dimethylnonane"
1058,85.83616247,2848,9046,6914.451669,1,3,"3,6-dimethylnonane"
1059,85.83616221,2884,9190,6914.451669,1,3,"3,7-dimethylnonane"
1060,85.83832936,2794,8830,6912.292784,1,3,"4,4-dimethylnonane"
1061,85.83619244,2794,8830,6914.451669,1,3,"4,5-dimethylnonane"
1062,85.83616301,2812,8902,6914.451669,1,3,"4,6-dimethylnonane"
1063,85.83832936,2776,8758,6912.292784,1,3,"5,5-dimethylnonane"
1064,90.57404461,3648,11964,5427.242692,1,3,dimethylnonylamine
1065,153.6169139,15250,53497,12417.77594,7,2,"2,2-dimethyloctadecane"
1066,153.6148067,15133,53029,12419.14716,7,3,"2,3-dimethyloctadecane"
1067,153.6147775,15034,52633,12419.14716,7,3,"2,4-dimethyloctadecane"
1068,158.3526891,17148,60591,10322.40318,7,3,dimethyloctadecylamine
1069,78.30730893,2275,7147,6298.891141,1,3,"2,2-dimethyloctane"
1070,78.30520172,2248,7039,6300.925134,1,3,"2,3-dimethyloctane"
1071,78.30517255,2239,7003,6300.925134,1,3,"2,4-dimethyloctane"
1072,78.30517228,2248,7039,6300.925134,1,3,"2,5-dimethyloctane"
1073,78.30517201,2275,7147,6300.925134,1,3,"2,6-dimethyloctane"
1074,78.30514232,2320,7327,6300.925134,1,3,"2,7-dimethyloctane"
1075,78.30736833,2203,6859,6298.891141,1,3,"3,3-dimethyloctane"
1076,78.30523168,2194,6823,6300.925134,1,3,"3,4-dimethyloctane"
1077,78.30520224,2203,6859,6300.925134,1,3,"3,5-dimethyloctane"
1078,78.30520171,2230,6967,6300.925134,1,3,"3,6-dimethyloctane"
1079,78.30736886,2167,6715,6298.891141,1,3,"4,4-dimethyloctane"
1080,78.30523194,2176,6751,6300.925134,1,3,"4,5-dimethyloctane"
1081,83.04308412,2883,9321,4961.225853,6,3,dimethyloctylamine
1082,131.021896,9526,32644,10583.70091,7,3,"2,4-dimethylpentadecane"
1083,55.71442743,898,2602,4456.638143,6,3,"2,2-dimethylpentane"
1084,55.71231995,898,2602,4458.447332,6,3,"2,3-dimethylpentane"
1085,55.71226109,916,2674,4458.447332,6,3,"2,4-dimethylpentane"
1086,55.7144863,880,2530,4456.638143,6,3,"3,3-dimethylpentane"
1087,57.7981196,1224,4190,4423.328868,6,3,dimethyl phthalate
1088,37.92342312,348,927,2902.026814,4,3,"2,2-dimethylpropanal"
1089,35.41831043,298,786,2599.400348,4,3,"2,2-dimethylpropanenitrile"
1090,40.21309973,414,1128,2631.629713,4,2,"2,2-dimethylpropanoic acid"
1091,55.2096701,978,2922,3883.134041,6,3,"1,2-dimethylpropyl acetate"
1092,45.45443268,546,1518,2844.503465,4,3,"1,1-dimethylpropylamine"
1093,45.45302718,552,1542,2853.548907,4,3,"1,2-dimethylpropylamine"
1094,45.45589499,540,1494,2847.030849,4,3,"2,2-dimethylpropylamine"
1095,47.7153161,645,1839,3316.955831,4,3,"2,2-dimethylpropyl formate"
1096,62.74343042,1392,4293,4501.118948,6,3,"2,2-dimethylpropyl propanoate"
1097,57.30862054,994,3678,4283.494237,6,1,"2,3-dimethylquinoline"
1098,57.3086208,982,3618,4283.494237,6,3,"2,4-dimethylquinoline"
1099,57.3086016,1024,3798,4305.968472,6,1,"2,6-dimethylquinoline"
1100,57.30860151,1018,3774,4305.968472,6,1,"2,7-dimethylquinoline"
1101,57.30861132,994,3666,4305.968472,6,1,"2,8-dimethylquinoline"
1102,57.30934214,970,3570,4307.779129,6,1,"3,4-dimethylquinoline"
1103,57.30929453,1012,3750,4294.286885,6,1,"3,6-dimethylquinoline"
1104,57.30929445,1024,3798,4294.286885,6,1,"3,7-dimethylquinoline"
1105,57.30930426,1000,3690,4294.286885,6,1,"3,8-dimethylquinoline"
1106,57.30934265,958,3510,4294.286885,6,1,"4,5-dimethylquinoline"
1107,57.3093232,982,3618,4294.286885,6,3,"4,6-dimethylquinoline"
1108,57.30933292,970,3558,4294.286885,6,1,"4,8-dimethylquinoline"
1109,57.30935212,964,3546,4287.927614,6,1,"5,6-dimethylquinoline"
1110,57.30932363,976,3594,4287.927614,6,3,"5,7-dimethylquinoline"
1111,57.30933284,982,3630,4287.927614,6,1,"6,7-dimethylquinoline"
1112,53.28162138,871,2876,5434.132473,6,3,"2,3-dimethylstyrene"
1113,53.28160228,895,2972,5434.132473,6,3,"3,4-dimethylstyrene"
1114,53.28161191,868,2864,5434.132473,6,3,"2,6-dimethylstyrene"
1115,53.28159281,892,2960,5434.132473,6,3,"2,4-dimethylstyrene"
1116,53.28157404,892,2960,5434.132473,6,3,"3,5-dimethylstyrene"
1117,53.28159272,889,2948,5434.132473,6,3,"2,5-dimethylstyrene"
1118,30.06085905,248,692,1099.029355,4,3,dimethyl sulfate
1119,20.29250182,88,216,1756.969534,4,3,dimethyl sulfide
1120,27.34410544,211,591,1327.228626,4,1,dimethyl sulfite
1121,22.82566639,111,273,1557.342379,4,3,dimethyl sulfoxide
1122,57.79810697,1296,4478,4423.328868,6,2,dimethyl terephthalate
1123,123.4909647,8107,27577,9972.726906,7,3,"2,3-dimethyltetradecane"
1124,123.4909355,8044,27325,9972.726906,7,3,"2,4-dimethyltetradecane"
1125,128.2288471,9498,32739,8029.886257,7,3,dimethyltetradecylamine
1126,47.5518933,531,1658,3553.166813,6,3,"2,2-dimethyltetrahydrofuran"
1127,47.55120077,534,1670,3521.439913,6,3,"2,3-dimethyltetrahydrofuran"
1128,47.55117134,543,1706,3521.439913,6,3,"2,4-dimethyltetrahydrofuran"
1129,47.55117134,543,1706,3521.439913,6,3,"2,4-dimethyltetrahydrofuran"
1130,47.54972793,549,1730,3523.995867,6,3,"2,5-dimethyltetrahydrofuran"
1131,47.55478113,519,1610,3556.297944,6,3,"3,3-dimethyltetrahydrofuran"
1132,47.55264418,528,1646,3518.144834,6,3,"3,4-dimethyltetrahydrofuran"
1133,36.50966245,320,1034,3642.559144,4,3,"2,3-dimethylthiophene"
1134,36.50963404,329,1070,3642.559144,4,3,"2,4-dimethylthiophene"
1135,36.50894118,332,1082,3645.365073,4,3,"2,5-dimethylthiophene"
1136,36.51035531,317,1022,3644.376955,4,3,"3,4-dimethylthiophene"
1137,115.9600042,6778,22834,9361.831951,7,3,"2,3-dimethyltridecane"
1138,115.959975,6724,22618,9361.831951,7,3,"2,4-dimethyltridecane"
1139,100.9001904,4624,15256,8136.973371,1,3,"2,2-dimethylundecane"
1140,100.8980832,4570,15040,8139.308574,1,3,"2,3-dimethylundecane"
1141,100.898054,4534,14896,8139.308574,1,3,"2,4-dimethylundecane"
1142,38.28243524,386,1270,1707.889321,4,2,m-dinitrobenzene
1143,38.28243513,390,1286,1707.889321,4,2,p-dinitrobenzene
1144,45.78248535,602,1981,1805.936382,4,2,"2,4-dinitrotoluene"
1145,45.78248541,600,1973,1805.936382,4,1,"2,5-dinitrotoluene"
1146,45.78250429,590,1933,1805.936382,4,2,"2,6-dinitrotoluene"
1147,45.78247898,604,1989,1805.936382,4,2,"3,4-dinitrotoluene"
1148,45.78246675,602,1981,1805.936382,4,1,"3,5-dinitrotoluene"
1149,143.3195319,13239,46401,9138.347738,7,3,dinonylamine
1150,140.7849043,12856,45096,11070.40346,7,2,dinonyl ether
1151,140.7849043,12856,45096,11504.44624,7,2,dinonyl sulfide
1152,278.8768208,87219,324123,19885.62655,5,2,dioctadecylamine
1153,128.2576109,9729,33663,8005.170076,7,3,dioctylamine
1154,128.0016189,10354,36163,10611.40574,7,3,dioctyl disulfide
1155,125.7229833,9412,32598,9846.37742,7,3,dioctyl ether
1156,163.2285815,19809,72776,13008.10125,7,3,dioctyl phthalate
1157,125.7229833,9412,32598,10296.32163,7,3,dioctyl sulfide
1158,34.61968383,251,804,2188.997341,4,3,"1,4-dioxane"
1159,83.07184786,2979,9705,4948.684017,6,3,dipentylamine
1160,82.81585586,3235,10729,6935.52752,1,3,dipentyl disulfide
1161,90.30557743,4064,13628,6004.896807,1,1,dipentyl sulfate
1162,80.53722029,2824,9216,6640.669514,1,3,dipentyl sulfide
1163,87.5888042,3871,12999,6214.551716,1,1,dipentyl sulfite
1164,58.93551418,1308,5093,7077.060162,6,2,diphenylacetylene
1165,59.1701614,1187,4517,4513.460281,6,2,diphenylamine
1166,84.50212036,2657,9731,8509.086653,1,3,"1,1-diphenylbutane"
1167,144.7498043,12005,44987,13387.2367,7,3,"1,1-diphenyldodecane"
1168,69.44018928,1640,6077,7283.019418,1,3,"1,1-diphenylethane"
1169,69.43921395,1740,6561,7286.620929,1,2,"1,2-diphenylethane"
1170,56.65617259,1096,4212,5911.911088,6,2,diphenyl ether
1171,107.0950019,5060,18632,10341.49682,7,3,"1,1-diphenylheptane"
1172,174.8736463,20855,79031,15822.36119,3,2,"1,1-diphenylhexadecane"
1173,99.56404135,4130,15161,9731.37283,1,3,"1,1-diphenylhexane"
1174,61.90849728,1280,4826,6671.912639,6,2,diphenylmethane
1175,114.6259624,6131,22655,10951.14622,7,3,"1,1-diphenyloctane"
1176,92.03308085,3332,12206,9120.62378,1,3,"1,1-diphenylpentane"
1177,76.97115977,2096,7700,7896.599306,1,3,"1,1-diphenylpropane"
1178,76.97162764,2166,8052,7896.599306,1,3,"1,2-diphenylpropane"
1179,76.97017112,2296,8668,7899.944476,1,3,"1,3-diphenylpropane"
1180,76.97404686,2036,7436,7903.27839,1,2,"2,2-diphenylpropane"
1181,159.8117253,16022,60401,14604.74936,7,3,"1,1-diphenyltetradecane"
1182,63.71831011,1662,6487,1379.506835,4,1,"1,3-diphenyltriazene"
1183,52.69201423,1009,3133,4488.479809,6,3,dipropyl disulfide
1184,50.41337866,832,2508,3719.053952,6,3,dipropyl ether
1185,60.18173579,1412,4472,3562.54826,6,1,dipropyl sulfate
1186,50.41337866,832,2508,4185.871808,6,3,dipropyl sulfide
1187,57.46496257,1309,4155,3756.517147,6,1,dipropyl sulfite
1188,55.7079307,988,2962,3882.076057,6,1,dipropyl sulfone
1189,218.6291368,43479,158691,15089.38081,3,2,ditetradecylamine
1190,203.5672158,35499,128793,13887.2751,3,2,ditridecylamine
1191,173.4433738,22581,80733,11489.10318,3,2,diundecylamine
1192,47.84710319,726,2434,5335.257562,6,3,m-divinylbenzene
1193,24.44447728,168,462,2260.368149,4,3,divinyl ether
1194,37.71591739,366,999,2258.104747,4,3,"dl-2,3-butanediol"
1195,33.1150492,259,685,2379.269574,4,3,"dl-2,3-dibromobutane"
1196,33.1150492,259,685,2332.538754,4,3,"dl-2,3-dichlorobutane"
1197,45.24687491,580,1654,2895.020588,4,1,"dl-2,4-pentanediol"
1198,168.6723382,20428,72667,13622.22985,3,2,docosane
1199,163.1966286,18839,66841,13506.26803,7,2,1-docosene
1200,173.4757473,22218,79281,11437.03371,3,2,docosylamine
1201,194.3653794,30369,113496,16553.21124,3,2,docosylbenzene
1202,210.8941944,36582,136494,17083.4331,3,2,docosylcyclohexane
1203,203.4715403,33209,123788,16491.72655,3,2,docosylcyclopentane
1204,158.1901883,17260,61039,13417.2352,7,2,1-docosyne
1205,90.63518183,3672,12060,7201.56486,1,3,dodecanal
1206,93.36273319,3943,12997,7534.356424,1,3,dodecane
1207,97.96289898,4536,15063,7268.394145,1,1,"1,2-dodecanediol"
1208,97.96290555,4513,14971,7253.814536,1,1,"1,3-dodecanediol"
1209,97.96290561,4496,14903,7259.433866,1,1,"1,4-dodecanediol"
1210,97.96219322,4576,15223,7270.365479,1,1,"1,12-dodecanediol"
1211,88.1315027,3403,11127,5652.028211,1,3,dodecanenitrile
1212,95.6624632,4252,14082,7865.011834,1,3,1-dodecanethiol
1213,95.66316578,4222,13962,7862.362748,1,3,2-dodecanethiol
1214,92.92483942,3978,13137,6898.284016,1,2,dodecanoic acid
1215,95.6624632,4252,14082,7362.210452,1,3,1-dodecanol
1216,95.66316578,4222,13962,7362.683519,1,3,2-dodecanol
1217,90.60355949,3702,12180,7155.292808,1,3,2-dodecanone
1218,87.88702358,3434,11251,7416.435639,1,3,1-dodecene
1219,107.9234972,6129,20775,8192.844615,1,3,dodecyl acetate
1220,119.0557744,7644,27606,10466.08368,7,3,dodecylbenzene
1221,122.9846474,8928,30861,9395.972443,7,3,dodecyl butanoate
1222,135.5845894,10077,36204,10995.73106,7,3,dodecylcyclohexane
1223,128.1619353,8699,31178,10398.67166,7,3,dodecylcyclopentane
1224,100.4255828,4950,16560,7605.225464,1,3,dodecyl formate
1225,135.1631178,10423,39381,12312.41401,7,2,1-dodecylnaphthalene
1226,135.1630983,10639,40389,12312.41401,7,2,2-dodecylnaphthalene
1227,115.4536971,7452,25530,8788.968093,7,2,dodecyl propanoate
1228,82.88058327,2935,9529,7342.162186,1,3,1-dodecyne
1229,82.81735794,3043,9961,7301.027358,1,3,2-dodecyne
1230,82.81587618,3127,10297,7301.027358,1,2,3-dodecyne
1231,243.9819432,58513,215137,19729.14843,2,2,dotriacontane
1232,238.5062336,55244,202831,19611.75627,2,2,1-dotriacontene
1233,269.6749844,77694,295386,22656.75116,5,2,dotriacontylbenzene
1234,278.7811453,83219,315998,22606.43149,5,2,dotriacontylcyclopentane
1235,233.4997932,51985,190549,19528.19315,2,2,1-dotriacontyne
1236,150.8828658,15000,52740,12030.17896,7,2,eicosanal
1237,153.6104172,15691,55261,12403.55591,7,2,eicosane
1238,158.210583,17148,60591,12176.90149,7,1,"1,2-eicosanediol"
1239,158.2105895,17101,60403,12184.24709,7,1,"1,3-eicosanediol"
1240,158.2105896,17060,60239,12176.97053,7,1,"1,4-eicosanediol"
1241,158.2098772,17220,60879,12179.12045,7,1,"1,20-eicosanediol"
1242,148.3791867,14311,50223,9943.094095,7,2,eicosanenitrile
1243,155.9101472,16444,58026,12697.63375,7,2,1-eicosanethiol
1244,153.1725234,15750,55497,11769.19953,7,2,eicosanoic acid
1245,155.9101472,16444,58026,12230.80887,7,2,1-eicosanol
1246,155.9108498,16390,57810,12225.98273,7,2,2-eicosanol
1247,150.8512435,15054,52956,12017.2695,7,2,2-eicosanone
1248,148.1347076,14366,50443,12287.37524,7,2,1-eicosene
1249,168.1711812,20733,73887,13029.57155,3,2,eicosyl acetate
1250,158.4138263,17199,60795,10264.09046,7,2,eicosylamine
1251,195.8322734,29457,109332,15863.56884,3,2,eicosylcyclohexane
1252,143.1282673,13051,45649,12201.38836,7,2,1-eicosyne
1253,143.0635602,13435,47185,12181.00901,7,2,3-eicosyne
1254,34.09284729,213,658,2401.909149,4,3,"1,2-epoxybutane"
1255,47.21176335,523,1672,2766.293626,4,2,epsilon-caprolactam
1256,44.68762706,459,1473,3099.922506,4,3,epsilon-caprolactone
1257,18.05315842,58,127,1447.06494,4,1,ethane
1258,53.28160228,895,2972,5434.132473,6,3,"4-ethenyl-1,2-dimethylbenzene"
1259,53.28161191,868,2864,5434.132473,6,3,"2-ethenyl-1,3-dimethylbenzene"
1260,53.28159272,889,2948,5434.132473,6,3,"2-ethenyl-1,4-dimethylbenzene"
1261,53.28159281,892,2960,5434.132473,6,3,"1-ethenyl-2,4-dimethylbenzene"
1262,53.28157404,892,2960,5434.132473,6,3,"1-ethenyl-3,5-dimethylbenzene"
1263,37.65122107,408,1167,2342.505396,4,1,2-ethoxyethanol
1264,54.9495636,1126,3514,3443.282895,6,3,2-(2-ethoxyethoxy)ethanol
1265,49.91225496,896,2764,3159.909077,4,3,2-ethoxyethyl acetate
1266,52.78005302,813,2349,3528.543928,6,1,"2-ethyl-1,2-butanediol"
1267,37.20540366,394,1111,3605.457737,4,3,"2-ethyl-1,3-butadiene"
1268,52.77934686,820,2377,3511.728233,6,3,"2-ethyl-1,3-butanediol"
1269,60.31031735,1150,3424,4138.049449,6,3,"2-ethyl-1,3-pentanediol"
1270,45.247654,568,1606,2921.855901,4,3,"2-ethyl-1,3-propanediol"
1271,52.77863461,833,2429,3519.197627,6,3,"2-ethyl-1,4-butanediol"
1272,52.77863461,833,2429,3519.197627,6,3,"2-ethyl-1,4-butanediol"
1273,50.47890451,730,2100,3689.996869,6,3,2-ethyl-1-butanol
1274,42.67031258,515,1465,3730.397349,4,3,2-ethyl-1-butene
1275,73.07178628,1936,6033,5523.427116,6,3,2-ethyl-1-heptanol
1276,73.07180642,1900,5889,5523.180131,6,3,5-ethyl-1-heptanol
1277,65.54082578,1444,4398,4912.672601,6,3,2-ethyl-1-hexanol
1278,65.54084592,1420,4302,4911.96917,6,3,4-ethyl-1-hexanol
1279,57.73222359,1112,3367,4955.674864,6,3,2-ethyl-1-hexene
1280,57.76539605,1052,3127,4961.101675,6,3,4-ethyl-1-hexene
1281,80.60274678,2530,8040,6133.475258,1,3,2-ethyl-1-octanol
1282,58.00986528,1045,3099,4301.39852,6,3,2-ethyl-1-pentanol
1283,58.00988524,1033,3051,4300.115177,6,3,3-ethyl-1-pentanol
1284,50.20126318,776,2284,4342.637519,6,3,2-ethyl-1-pentene
1285,50.23368408,746,2164,4349.009,6,3,3-ethyl-1-pentene
1286,45.22650246,586,1678,4269.198227,6,3,3-ethyl-1-pentyne
1287,78.31404358,1951,5851,6301.373147,1,3,"3-ethyl-2,2,3-trimethylpentane"
